id,title,description,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressPostStreet,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,unitName,quantity,valueAmount,currencyCode,valuationDate,contractNumber,contractDateSigned,contractUrl,contractStatus,contractPurpose,contractRentalRate,contractCustodianName,contractCustodianId,contractUserName,contractUserId,contractPeriodStartDate,contractPeriodEndDate,contractPeriodMaxExtentDate,contractSchedule,contractValuePeriod,contractValueAmount,contractValueDescription,validityDate
83871-43428,"ПОШТОВЕ ВІДДІЛЕННЯ","ПОШТОВЕ ВІДДІЛЕННЯ",UA80000000000093317,"04073",Україна,м. Київ,null,null,Київ,"ОБОЛОНСЬКИЙ","КИРИЛІВСЬКА (ФРУНЗЕ)","152 ЛІТ.А",null,null,кв. м.,265.3,7 457 464.00,UAH,2023-03-31,"2098-2",2023-11-22,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","АКЦІОНЕРНЕ ТОВАРИСТВО ""УКРПОШТА""","21560045",2022-03-28,2025-03-26,null,null,Місяць,44 511.68,null,2025-06-12
38164-45965,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ШЕВЧЕНКІВСЬКИЙ","ЄВГЕНА ЧИКАЛЕНКА (ПУШКІНСЬКА)","32 ЛІТ.А,А'",null,null,кв. м.,186.3,2 954 935.13,UAH,2019-10-31,"10/9-П-2",2020-01-30,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","КИЇВСЬКА ОРГАНІЗАЦІЯ НАЦІОНАЛЬНОЇ СПІЛКИ КОМПОЗИТОРІВ УКРАЇНИ","05517624",2017-01-31,2023-01-27,null,null,Місяць,0.00,null,2025-04-07
78257-45965,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ШЕВЧЕНКІВСЬКИЙ","ЄВГЕНА ЧИКАЛЕНКА (ПУШКІНСЬКА)","32 ЛІТ.А,А'",null,null,кв. м.,371.1,13 297 000.00,UAH,2019-03-31,"214-2",2019-09-17,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","НАЦІОНАЛЬНА СПІЛКА КОМПОЗИТОРІВ УКРАЇНИ","00015776",2019-09-17,2022-09-15,null,null,Місяць,30 435.46,null,2025-04-07
78260-46025,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"04053",Україна,м. Київ,null,null,Київ,"ШЕВЧЕНКІВСЬКИЙ","СІЧОВИХ СТРІЛЬЦІВ (АРТЕМА)","21/27 ЛІТ.А",null,null,кв. м.,19.3,485 000.00,UAH,2019-03-31,"1245-2",2019-09-27,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""СПІЛКА НАУКОВИХ ТА ІНЖЕНЕРНИХ ОБ'ЄДНАНЬ УКРАЇНИ.""","00034690",2019-09-27,2022-09-25,null,null,Місяць,1 000.00,null,2025-04-08
78273-46128,"ГУРТОЖИТОК","ГУРТОЖИТОК",UA80000000000093317,"01001",Україна,м. Київ,null,null,Київ,"ШЕВЧЕНКІВСЬКИЙ","ТРЬОХСВЯТИТЕЛЬСЬКА","4 ЛІТ.Г",null,null,кв. м.,4654.1,145 834 120.00,UAH,2019-04-30,"1567-1",2019-08-28,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","+НАЦІОНАЛЬНИЙ МЕДИЧНИЙ УНІВЕРСИТЕТ ІМЕНІ О.О.БОГОМОЛЬЦЯ","02010787",2019-08-28,2022-08-26,null,null,Місяць,6 105.83,null,2025-04-03
78241-45928,"Побутокого обслуговування","АДМІНІСТРАТИВНО-ПОБУТОВЕ",UA80000000000093317,"02091",Україна,м. Київ,null,null,Київ,"ДАРНИЦЬКИЙ","РЕВУЦЬКОГО","5-А ЛІТ.А",null,null,кв. м.,33.9,384 000.00,UAH,2019-04-30,"2242-1",2019-08-19,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НАУКОВО-ВИРОБНИЧЕ ОБ'ЄДНАННЯ ""ІНФОРМАЦІЙНІ ТЕХНОЛОГІЇ""","31168846",2019-08-19,2022-08-17,null,null,Місяць,1 933.44,null,2025-04-07
78242-46124,"Управління пенсійного фонду України","АДМІНІСТРАТИВНЕ",UA80000000000093317,"02091",Україна,м. Київ,null,null,Київ,"ДАРНИЦЬКИЙ","ВЕРБИЦЬКОГО АРХІТЕКТОРА","9 ЛІТ.А",null,null,кв. м.,132.0,1 855 000.00,UAH,2019-06-30,"1913-1",2019-08-22,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ГОЛОВНЕ УПРАВЛІННЯ ПЕНСІЙНОГО ФОНДУ УКРАЇНИ В М.КИЄВІ","42098368",2019-08-22,2022-08-20,null,null,Місяць,1 536.56,null,2025-04-04
78243-45985,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"04071",Україна,м. Київ,null,null,Київ,"ПОДІЛЬСЬКИЙ","ВЕРХНІЙ ВАЛ","42 ЛІТ.А",null,null,кв. м.,136.7,3 592 000.00,UAH,2019-05-31,"2100-1",2019-09-05,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТАУЕР ГРУП""","37485747",2019-09-05,2029-09-03,null,null,Місяць,10 233.08,null,2025-04-10
78247-45988,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"04071",Україна,м. Київ,null,null,Київ,"ПОДІЛЬСЬКИЙ","КИРИЛІВСЬКА (ФРУНЗЕ)","4 ЛІТ.А",null,null,кв. м.,62.5,1 410 000.00,UAH,2018-11-30,"1504-1",2019-08-13,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ПРИВАТНЕ ПІДПРИЄМСТВО ""КУЛЬТУРНО-МИСТЕЦЬКИЙ ЦЕНТР""","39701659",2019-08-13,2022-08-11,null,null,Місяць,1 233.75,null,2025-04-11
78248-46032,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"04208",Україна,м. Київ,null,null,Київ,"ПОДІЛЬСЬКИЙ","ГЕОРГІЯ ГОНГАДЗЕ (РАДЯНСЬКОЇ УКРАЇНИ) ПРОСПЕКТ","20 -В",null,null,кв. м.,99.8,1 631 000.00,UAH,2019-04-30,"1915-1",2019-09-04,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""МИРТТ""","39506496",2019-09-04,2025-03-02,null,null,Місяць,4 085.51,null,2025-05-15
78249-46022,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"02166",Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","КУБАНСЬКОЇ УКРАЇНИ (ЖУКОВА МАРШАЛА)","26 ЛІТ.А",null,null,кв. м.,192.1,2 891 200.00,UAH,2019-01-31,"2201-1",2019-07-31,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ЧЕРЕВКО ВОЛОДИМИР МИКОЛАЙОВИЧ","2641023493",2019-07-31,2022-07-29,null,null,Місяць,7 454.62,null,2025-04-07
78250-46032,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"04208",Україна,м. Київ,null,null,Київ,"ПОДІЛЬСЬКИЙ","ГЕОРГІЯ ГОНГАДЗЕ (РАДЯНСЬКОЇ УКРАЇНИ) ПРОСПЕКТ","20-В",null,null,кв. м.,82.7,885 000.00,UAH,2019-05-31,"2036-1",2019-09-04,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","СНЄЖНЄВСЬКИЙ ОЛЕКСАНДР ОЛЕКСАНДРОВИЧ","2765315977",2019-09-04,2022-09-02,null,null,Місяць,5 686.86,null,2025-04-04
78580-45869,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"253099",Україна,м. Київ,null,null,Київ,"ДАРНИЦЬКИЙ","ХАРКІВСЬКЕ ШОСЕ","53 ЛІТ.А",null,null,кв. м.,101.6,2 117 210.00,UAH,2019-01-31,"2192-1",2019-07-31,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","СТАШЕВСЬКИЙ ІВАН АНАТОЛІЙОВИЧ","2875519678",2019-07-31,2022-07-29,null,null,Місяць,16 295.07,null,2025-05-27
78708-46054,"Державний ощадний банк України, УДППЗ ""Укрпошта, кафе, сауна, Громадська организація","ПОБУТОВІ ПОСЛУГИ",UA80000000000093317,"02091",Україна,м. Київ,null,null,Київ,"ДАРНИЦЬКИЙ","ВЕРБИЦЬКОГО АРХІТЕКТОРА","32 ЛІТ.А",null,null,кв. м.,51.5,751 000.00,UAH,2019-11-30,"3102",2019-12-10,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АЛЕКСИС ПРАЙМ""","42902682",2019-12-10,2022-12-08,null,null,Місяць,3 347.99,null,2025-04-10
78711-46021,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"02166",Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ЛІСОВИЙ ПРОСПЕКТ","25 ЛІТ.А",null,null,кв. м.,99.8,1 318 280.00,UAH,2019-05-31,"2093-1",2019-11-29,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ФІЗИЧНА ОСОБА - ПІДПРИЄМЕЦЬ ФРАНЧУК СЕРГІЙ МИКОЛАЙОВИЧ","2774813051",2019-11-29,2022-11-27,null,null,Місяць,3 249.77,null,2025-04-04
78610-46137,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"04050",Україна,м. Київ,null,null,Київ,"ШЕВЧЕНКІВСЬКИЙ","ГЕРЦЕНА","6 ЛІТ.А",null,null,кв. м.,79.2,1 290 800.00,UAH,2019-04-30,"2264-1",2019-10-30,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","БЛАГОДІЙНА ОРГАНІЗАЦІЯ ""БЛАГОДІЙНИЙ ФОНД ""ЦЕНТР ВЗАЄМОДОПОМОГИ ""СПАСЕМО УКРАЇНУ""","39592894",2019-10-30,2022-10-28,null,null,Місяць,2 276.09,null,2025-04-07
78611-46137,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"04050",Україна,м. Київ,null,null,Київ,"ШЕВЧЕНКІВСЬКИЙ","ГЕРЦЕНА","6 ЛІТ.А",null,null,кв. м.,91.7,1 494 600.00,UAH,2019-04-30,"2265-1",2019-10-30,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","БЛАГОДІЙНА ОРГАНІЗАЦІЯ ""ВІДКРИТЕ СЕРЦЕ""","26063601",2019-10-30,2022-10-28,null,null,Місяць,2 785.50,null,2025-04-07
78667-56263,null,"АДМІНІСТРАТИВНЕ",UA80000000000093317,"02218",Україна,м. Київ,null,null,Київ,"ДНІПРОВСЬКИЙ","КИБАЛЬЧИЧА МИКОЛИ","11-Б",null,null,кв. м.,99.4,1 902 200.00,UAH,2019-02-28,"2912-1",2019-07-18,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ОЩАДНИЙ БАНК УКРАЇНИ""","00032129",2019-07-18,2022-07-16,null,null,Місяць,61 635.45,null,2025-04-07
78669-45899,"багатофункціональні","АДМІНІСТРАТИВНО-ПОБУТОВЕ",UA80000000000093317,"02091",Україна,м. Київ,null,null,Київ,"ДАРНИЦЬКИЙ","ТРОСТЯНЕЦЬКА","6-Г ЛІТ.А",null,null,кв. м.,126.8,2 295 000.00,UAH,2019-04-30,"3075",2019-10-30,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ФІЗИЧНА ОСОБА - ПІДПРИЄМЕЦЬ БРЕХОВ ВІКТОР МИКОЛАЙОВИЧ","1993703595",2019-10-30,2024-10-29,null,null,Місяць,8 716.55,null,2025-04-07
78673-45905,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"СВЯТОШИНСЬКИЙ","ОРЕСТА ВАСКУЛА (ПУШИНОЇ ФЕОДОРИ)","23/25 ЛІТ.А",null,null,кв. м.,57.22,1 378 310.00,UAH,2019-04-30,"1165-2",2019-10-30,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","МІШОГЛО ГЕОРГІЙ ОЛЕКСАНДРОВИЧ","2446003892",2019-10-30,2022-10-28,null,null,Місяць,5 782.67,null,2025-04-08
78674-58566,null,"АДМІНІСТРАТИВНЕ",null,null,Україна,null,null,"ІНШЕ",null,null,"ІВАНА КОТЛЯРЕВСЬКОГО (ПРАЦІ БУЛЬВАР)","8",null,null,кв. м.,137.7,2 560 000.00,UAH,2019-05-31,"3054",2019-09-23,null,"Договір закінчився, але заборгованність не погашено",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ЛЕГЕАРТ""","42198239",2019-09-23,2021-09-08,null,null,Місяць,5 834.87,null,2025-04-09
83428-45971,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ШЕВЧЕНКІВСЬКИЙ","ЄВГЕНА ЧИКАЛЕНКА (ПУШКІНСЬКА)","28/9 ЛІТ.А",null,null,кв. м.,147.2,6 675 000.00,UAH,2022-12-31,"3737",2023-06-08,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","БЛАГОДІЙНА ОРАНІЗАЦІЯ ""БЛАГОДІЙНИЙ ФОНД ""БЛАГОДІЙНЕ ОБ'ЄДНАННЯ НАЦІЇ""","39741767",2023-06-08,2028-06-07,null,null,Місяць,0.09,null,2025-06-27
83429-45965,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ШЕВЧЕНКІВСЬКИЙ","ЄВГЕНА ЧИКАЛЕНКА (ПУШКІНСЬКА)","32 ЛІТ.А,А'",null,null,кв. м.,118.0,3 327 000.00,UAH,2022-12-31,"3738",2023-06-08,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","БЛАГОДІЙНА ОРАНІЗАЦІЯ ""БЛАГОДІЙНИЙ ФОНД ""БЛАГОДІЙНЕ ОБ'ЄДНАННЯ НАЦІЇ""","39741767",2023-06-08,2026-06-06,null,null,Місяць,0.08,null,2025-06-27
83403-46024,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"04053",Україна,м. Київ,null,null,Київ,"ШЕВЧЕНКІВСЬКИЙ","СІЧОВИХ СТРІЛЬЦІВ (АРТЕМА)","24 ЛІТ.А",null,null,кв. м.,469.7,11 896 170.00,UAH,2023-02-28,"2462-2",2023-05-31,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ДЕПАРТАМЕНТ ОСВІТИ І НАУКИ ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІ","02147629",2023-06-10,2026-06-08,null,null,Місяць,0.08,null,2025-04-03
83564-46179,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"02091",Україна,м. Київ,null,null,Київ,"ДАРНИЦЬКИЙ","ХАРКІВСЬКЕ ШОСЕ","144-В ЛІТ.А",null,null,кв. м.,161.5,3 780 000.00,UAH,2023-03-31,"504-4",2023-08-15,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВСЬКИЙ МІСЬКИЙ БІЗНЕС-ЦЕНТР""","31305884",2021-07-25,2024-07-23,null,null,Місяць,3 839.94,null,2025-04-09
83565-7335,"ДИТЯЧИЙ САДОК 239","ДИТЯЧИЙ САДОК",UA80000000000093317,"252087",Україна,м. Київ,null,null,Київ,"СОЛОМ'ЯНСЬКИЙ","ЛОНДОНСЬКА (ПІТЕРСЬКА)","5-А ЛІТ.А",null,null,кв. м.,1.0,38 000.00,UAH,2023-03-31,"493-4",2023-08-15,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВСЬКИЙ МІСЬКИЙ БІЗНЕС-ЦЕНТР""","31305884",2021-07-25,2024-07-23,null,null,Місяць,45.22,null,2025-04-11
83566-46022,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"02166",Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","КУБАНСЬКОЇ УКРАЇНИ (ЖУКОВА МАРШАЛА)","26 ЛІТ.А",null,null,кв. м.,1.0,34 000.00,UAH,2023-03-31,"492-4",2023-08-15,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВСЬКИЙ МІСЬКИЙ БІЗНЕС-ЦЕНТР""","31305884",2021-07-25,2024-07-23,null,null,Місяць,39.64,null,2025-04-09
83567-46021,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"02166",Україна,м. Київ,null,null,Київ,"ДЕСНЯНСЬКИЙ","ЛІСОВИЙ ПРОСПЕКТ","25 ЛІТ.А",null,null,кв. м.,1.0,34 000.00,UAH,2023-03-31,"497-4",2023-08-15,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВСЬКИЙ МІСЬКИЙ БІЗНЕС-ЦЕНТР""","31305884",2021-07-25,2024-07-23,null,null,Місяць,39.64,null,2025-04-09
83569-46115,"ПОБУТОВІ ПОСЛУГИ","ПОБУТОВІ ПОСЛУГИ",UA80000000000093317,"02212",Україна,м. Київ,null,null,Київ,"ОБОЛОНСЬКИЙ","ЛЕВКА ЛУК'ЯНЕНКА (МАРШАЛА ТИМОШЕНКА)","9 ЛІТ.А",null,null,кв. м.,1.0,47 000.00,UAH,2023-03-31,"494-4",2023-08-15,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВСЬКИЙ МІСЬКИЙ БІЗНЕС-ЦЕНТР""","31305884",2021-07-25,2024-07-23,null,null,Місяць,52.61,null,2025-04-09
84215-46137,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"04050",Україна,м. Київ,null,null,Київ,"ШЕВЧЕНКІВСЬКИЙ","ГЕРЦЕНА","6 ЛІТ.А",null,null,кв. м.,72.2,2 350 000.00,UAH,2023-12-31,"1966-2",2024-04-23,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ЦЕНТР ДОПОМОГИ СІМ'Ї""","38911848",2021-07-15,2024-07-13,null,null,Місяць,4 984.76,null,2025-04-30
84216-46137,"АДМІНІСТРАТИВНЕ","АДМІНІСТРАТИВНЕ",UA80000000000093317,"04050",Україна,м. Київ,null,null,Київ,"ШЕВЧЕНКІВСЬКИЙ","ГЕРЦЕНА","6 ЛІТ.А",null,null,кв. м.,64.9,2 113 000.00,UAH,2023-12-31,"1967-2",2024-04-23,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","МІЖНАРОДНА БЛАГОДІЙНА ОРГАНІЗАЦІЯ ""СЛУЖБА ПОРЯТУНКУ ДІТЕЙ""","33629530",2021-07-15,2024-07-13,null,null,Місяць,4 240.07,null,2025-04-30
84213-46031,"АДМІНІСТРАТИВНО-ПОБУТОВЕ","АДМІНІСТРАТИВНО-ПОБУТОВЕ",UA80000000000093317,null,Україна,м. Київ,null,null,Київ,"ПОДІЛЬСЬКИЙ","СВОБОДИ ПРОСПЕКТ","26 ЛІТ.Б",null,null,кв. м.,80.3,1 997 000.00,UAH,2023-11-30,"3897",2024-04-06,null,"Договір діє",null,null,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""БЕЗМЕЖНИЙ ПРОСТІР""","40210496",2024-04-26,2027-04-24,null,null,Місяць,0.08,null,2025-04-11
